customer_id,customer_segment,age_group,location,purchase_frequency,total_spent,avg_order_value,first_purchase,last_purchase,clv_segment
CUST_05634,Enterprise,26-35,US,0,0.0,0.0,,,No Purchase
CUST_05635,SMB,46-55,EU,1,100.32,100.32,2024-07-13,2024-07-13,Medium Value
CUST_05636,Enterprise,46-55,US,1,309.37,309.37,2024-09-15,2024-09-15,High Value
CUST_05637,SMB,26-35,EU,1,136.87,136.87,2024-07-09,2024-07-09,Medium Value
CUST_05638,Startup,26-35,APAC,1,106.07,106.07,2024-04-15,2024-04-15,Medium Value
CUST_05639,SMB,46-55,EU,1,273.17,273.17,2024-01-11,2024-01-11,Medium Value
CUST_05640,SMB,55+,LATAM,4,928.1300000000001,232.03250000000003,2023-01-28,2023-07-23,High Value
CUST_05641,Startup,55+,EU,2,523.55,261.775,2023-03-18,2023-05-18,High Value
CUST_05642,Enterprise,18-25,APAC,2,283.21,141.605,2023-10-13,2023-12-15,Medium Value
CUST_05643,Startup,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05644,Startup,18-25,APAC,4,1028.75,257.1875,2024-01-14,2024-08-14,High Value
CUST_05645,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_05646,Enterprise,18-25,LATAM,1,108.52,108.52,2024-12-26,2024-12-26,Medium Value
CUST_05647,Enterprise,46-55,US,1,456.05,456.05,2023-09-08,2023-09-08,High Value
CUST_05648,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_05649,Enterprise,26-35,APAC,1,496.28,496.28,2023-04-24,2023-04-24,High Value
CUST_05650,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05651,Startup,26-35,LATAM,1,294.86,294.86,2024-06-04,2024-06-04,Medium Value
CUST_05652,Enterprise,26-35,EU,1,442.72,442.72,2024-06-30,2024-06-30,High Value
CUST_05653,Startup,26-35,EU,1,462.3,462.3,2024-02-02,2024-02-02,High Value
CUST_05654,Startup,46-55,APAC,1,354.35,354.35,2024-04-03,2024-04-03,High Value
CUST_05655,Startup,26-35,US,0,0.0,0.0,,,No Purchase
CUST_05656,SMB,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_05657,Startup,55+,LATAM,1,317.27,317.27,2024-10-04,2024-10-04,High Value
CUST_05658,Startup,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_05659,SMB,55+,US,1,184.23,184.23,2024-01-12,2024-01-12,Medium Value
CUST_05660,SMB,46-55,EU,1,163.78,163.78,2023-05-08,2023-05-08,Medium Value
CUST_05661,Enterprise,36-45,LATAM,1,71.14,71.14,2024-12-22,2024-12-22,Low Value
CUST_05662,Startup,36-45,EU,1,111.64,111.64,2023-06-20,2023-06-20,Medium Value
CUST_05663,Enterprise,46-55,US,2,374.48,187.24,2023-06-06,2023-08-08,High Value
CUST_05664,Enterprise,55+,EU,2,276.79,138.395,2023-12-25,2024-03-03,Medium Value
CUST_05665,Startup,55+,APAC,1,93.61,93.61,2024-06-11,2024-06-11,Low Value
CUST_05666,Enterprise,55+,APAC,1,172.38,172.38,2024-07-26,2024-07-26,Medium Value
CUST_05667,SMB,26-35,EU,1,395.96,395.96,2023-08-25,2023-08-25,High Value
CUST_05668,SMB,36-45,EU,1,487.42,487.42,2023-07-07,2023-07-07,High Value
CUST_05669,Enterprise,26-35,APAC,1,359.21,359.21,2024-06-28,2024-06-28,High Value
CUST_05670,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_05671,SMB,55+,EU,2,447.07,223.535,2023-11-24,2024-02-23,High Value
CUST_05672,SMB,46-55,LATAM,1,100.74,100.74,2023-02-25,2023-02-25,Medium Value
CUST_05673,Enterprise,55+,LATAM,1,393.52,393.52,2024-01-03,2024-01-03,High Value
CUST_05674,SMB,18-25,LATAM,1,480.47,480.47,2023-03-14,2023-03-14,High Value
CUST_05675,Enterprise,36-45,US,1,251.13,251.13,2023-06-24,2023-06-24,Medium Value
CUST_05676,Enterprise,46-55,APAC,1,385.24,385.24,2024-04-25,2024-04-25,High Value
CUST_05677,SMB,26-35,APAC,1,376.98,376.98,2023-08-15,2023-08-15,High Value
CUST_05678,Enterprise,46-55,EU,1,187.87,187.87,2024-09-14,2024-09-14,Medium Value
CUST_05679,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_05680,Enterprise,55+,EU,2,339.42,169.71,2024-10-29,2024-12-28,High Value
CUST_05681,Enterprise,55+,EU,2,785.1,392.55,2023-08-25,2023-10-18,High Value
CUST_05682,SMB,26-35,LATAM,3,620.49,206.83,2023-03-27,2023-10-22,High Value
CUST_05683,Enterprise,18-25,US,1,268.36,268.36,2024-03-16,2024-03-16,Medium Value
CUST_05684,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_05685,Startup,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_05686,Enterprise,55+,EU,1,107.51,107.51,2023-08-30,2023-08-30,Medium Value
CUST_05687,Startup,26-35,EU,2,543.15,271.575,2024-04-26,2024-06-23,High Value
CUST_05688,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_05689,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05690,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_05691,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_05692,SMB,55+,APAC,1,369.16,369.16,2024-04-06,2024-04-06,High Value
CUST_05693,SMB,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05694,Enterprise,26-35,US,5,880.1799999999998,176.03599999999997,2023-07-26,2024-02-25,High Value
CUST_05695,SMB,46-55,US,3,443.8,147.93333333333334,2023-12-25,2024-04-21,High Value
CUST_05696,SMB,26-35,US,1,392.01,392.01,2023-08-05,2023-08-05,High Value
CUST_05697,SMB,18-25,US,1,433.69,433.69,2025-01-03,2025-01-03,High Value
CUST_05698,Startup,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_05699,Startup,46-55,EU,3,559.0,186.33333333333334,2024-07-12,2024-11-25,High Value
CUST_05700,Enterprise,18-25,US,0,0.0,0.0,,,No Purchase
CUST_05701,Enterprise,46-55,APAC,1,253.29,253.29,2023-04-09,2023-04-09,Medium Value
CUST_05702,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_05703,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05704,Startup,46-55,US,1,414.05,414.05,2023-02-23,2023-02-23,High Value
CUST_05705,Startup,46-55,EU,1,235.03,235.03,2024-04-11,2024-04-11,Medium Value
CUST_05706,SMB,26-35,LATAM,1,158.56,158.56,2024-12-28,2024-12-28,Medium Value
CUST_05707,Enterprise,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05708,Startup,36-45,APAC,3,657.02,219.00666666666666,2023-10-29,2024-02-01,High Value
CUST_05709,SMB,26-35,US,3,737.17,245.72333333333333,2023-02-27,2023-09-15,High Value
CUST_05710,Enterprise,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_05711,Startup,55+,APAC,2,538.97,269.485,2024-03-21,2024-06-15,High Value
CUST_05712,Startup,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05713,SMB,36-45,APAC,1,150.55,150.55,2023-06-01,2023-06-01,Medium Value
CUST_05714,SMB,36-45,APAC,1,441.47,441.47,2024-11-22,2024-11-22,High Value
CUST_05715,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05716,SMB,46-55,EU,2,629.53,314.765,2023-12-26,2024-03-26,High Value
CUST_05717,Enterprise,46-55,LATAM,1,240.51,240.51,2023-06-26,2023-06-26,Medium Value
CUST_05718,SMB,36-45,APAC,1,243.63,243.63,2024-10-27,2024-10-27,Medium Value
CUST_05719,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_05720,Startup,18-25,EU,2,521.08,260.54,2023-05-22,2023-09-06,High Value
CUST_05721,SMB,26-35,EU,1,343.6,343.6,2024-02-26,2024-02-26,High Value
CUST_05722,Enterprise,55+,LATAM,2,341.36,170.68,2024-02-05,2024-05-27,High Value
CUST_05723,SMB,55+,US,0,0.0,0.0,,,No Purchase
CUST_05724,Startup,26-35,US,1,461.01,461.01,2023-07-01,2023-07-01,High Value
CUST_05725,Enterprise,36-45,EU,2,671.2,335.6,2024-09-21,2024-11-30,High Value
CUST_05726,Startup,55+,US,1,447.48,447.48,2023-03-26,2023-03-26,High Value
CUST_05727,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_05728,Enterprise,55+,US,1,181.39,181.39,2023-10-20,2023-10-20,Medium Value
CUST_05729,Enterprise,46-55,EU,1,363.7,363.7,2023-04-22,2023-04-22,High Value
CUST_05730,Startup,26-35,US,1,167.79,167.79,2023-03-17,2023-03-17,Medium Value
CUST_05731,Enterprise,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05732,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05733,Enterprise,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_05734,SMB,18-25,APAC,1,204.46,204.46,2024-04-01,2024-04-01,Medium Value
CUST_05735,Startup,46-55,EU,1,185.48,185.48,2024-07-29,2024-07-29,Medium Value
CUST_05736,Enterprise,26-35,LATAM,1,212.13,212.13,2023-04-05,2023-04-05,Medium Value
CUST_05737,Enterprise,26-35,LATAM,1,312.22,312.22,2024-12-11,2024-12-11,High Value
CUST_05738,Startup,26-35,EU,1,351.14,351.14,2024-11-18,2024-11-18,High Value
CUST_05739,Enterprise,46-55,LATAM,1,436.08,436.08,2023-07-24,2023-07-24,High Value
CUST_05740,SMB,55+,LATAM,4,836.75,209.1875,2023-01-25,2023-10-10,High Value
CUST_05741,Enterprise,26-35,APAC,1,401.61,401.61,2024-11-21,2024-11-21,High Value
CUST_05742,SMB,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_05743,SMB,26-35,LATAM,4,1059.36,264.84,2024-04-14,2024-11-03,High Value
CUST_05744,SMB,55+,LATAM,1,428.46,428.46,2024-08-30,2024-08-30,High Value
CUST_05745,Startup,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_05746,Startup,18-25,APAC,1,276.82,276.82,2024-09-18,2024-09-18,Medium Value
CUST_05747,Startup,46-55,LATAM,1,463.11,463.11,2023-08-22,2023-08-22,High Value
CUST_05748,Startup,36-45,APAC,3,635.76,211.92,2023-05-20,2023-09-29,High Value
CUST_05749,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05750,Enterprise,26-35,EU,4,769.0100000000001,192.25250000000003,2023-10-10,2024-05-24,High Value
CUST_05751,Enterprise,18-25,US,3,316.94,105.64666666666666,2024-07-11,2024-11-24,High Value
CUST_05752,Startup,55+,US,1,348.54,348.54,2023-11-20,2023-11-20,High Value
CUST_05753,Enterprise,18-25,LATAM,1,307.78,307.78,2024-01-13,2024-01-13,High Value
CUST_05754,Startup,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_05755,Startup,46-55,EU,1,107.19,107.19,2024-07-06,2024-07-06,Medium Value
CUST_05756,Startup,46-55,LATAM,1,355.17,355.17,2024-01-02,2024-01-02,High Value
CUST_05757,SMB,18-25,US,1,74.41,74.41,2024-05-05,2024-05-05,Low Value
CUST_05758,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05759,SMB,55+,APAC,2,131.51,65.755,2024-10-25,2024-12-18,Medium Value
CUST_05760,Enterprise,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05761,SMB,36-45,US,1,310.07,310.07,2023-12-04,2023-12-04,High Value
CUST_05762,Startup,18-25,EU,1,447.51,447.51,2024-08-18,2024-08-18,High Value
CUST_05763,Startup,26-35,LATAM,1,108.11,108.11,2024-10-28,2024-10-28,Medium Value
CUST_05764,Startup,55+,LATAM,2,468.13,234.065,2023-12-02,2024-02-10,High Value
CUST_05765,Startup,46-55,US,2,317.28000000000003,158.64000000000001,2024-02-08,2024-05-26,High Value
CUST_05766,SMB,36-45,EU,1,292.85,292.85,2023-08-25,2023-08-25,Medium Value
CUST_05767,Startup,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_05768,SMB,36-45,EU,1,275.06,275.06,2023-11-30,2023-11-30,Medium Value
CUST_05769,Startup,55+,LATAM,1,376.08,376.08,2023-08-29,2023-08-29,High Value
CUST_05770,Startup,36-45,APAC,5,824.3199999999999,164.86399999999998,2024-01-11,2024-09-01,High Value
CUST_05771,Startup,26-35,LATAM,0,0.0,0.0,,,No Purchase
CUST_05772,SMB,18-25,US,2,514.23,257.115,2024-08-11,2024-10-23,High Value
CUST_05773,SMB,26-35,LATAM,2,211.06,105.53,2023-02-03,2023-05-16,Medium Value
CUST_05774,Enterprise,46-55,EU,3,594.8000000000001,198.26666666666668,2023-05-10,2023-10-10,High Value
CUST_05775,Startup,26-35,LATAM,1,134.25,134.25,2025-01-20,2025-01-20,Medium Value
CUST_05776,Enterprise,55+,APAC,2,257.28,128.64,2023-04-26,2023-08-21,Medium Value
CUST_05777,SMB,26-35,APAC,1,442.76,442.76,2023-05-03,2023-05-03,High Value
CUST_05778,SMB,46-55,US,0,0.0,0.0,,,No Purchase
CUST_05779,Startup,26-35,APAC,3,427.03000000000003,142.34333333333333,2024-07-05,2024-12-07,High Value
CUST_05780,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05781,Startup,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_05782,Enterprise,46-55,LATAM,1,335.75,335.75,2025-01-12,2025-01-12,High Value
CUST_05783,Enterprise,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_05784,SMB,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05785,SMB,26-35,APAC,1,394.86,394.86,2024-07-21,2024-07-21,High Value
CUST_05786,SMB,36-45,APAC,1,293.88,293.88,2024-04-30,2024-04-30,Medium Value
CUST_05787,Startup,26-35,LATAM,2,524.97,262.485,2023-04-07,2023-06-24,High Value
CUST_05788,Enterprise,18-25,US,1,83.59,83.59,2024-10-02,2024-10-02,Low Value
CUST_05789,SMB,55+,US,2,661.3199999999999,330.65999999999997,2023-09-02,2023-12-12,High Value
CUST_05790,SMB,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05791,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_05792,SMB,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_05793,Enterprise,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_05794,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_05795,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_05796,SMB,36-45,EU,1,258.51,258.51,2023-11-20,2023-11-20,Medium Value
CUST_05797,SMB,26-35,EU,4,1019.88,254.97,2023-09-04,2024-06-11,High Value
CUST_05798,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05799,Enterprise,55+,APAC,1,331.36,331.36,2024-09-02,2024-09-02,High Value
CUST_05800,Enterprise,46-55,APAC,1,496.76,496.76,2023-10-05,2023-10-05,High Value
CUST_05801,Startup,26-35,US,1,118.89,118.89,2024-03-25,2024-03-25,Medium Value
CUST_05802,SMB,18-25,LATAM,4,611.45,152.8625,2023-11-30,2024-06-20,High Value
CUST_05803,Enterprise,26-35,US,1,159.0,159.0,2024-08-08,2024-08-08,Medium Value
CUST_05804,Enterprise,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05805,Enterprise,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05806,SMB,55+,LATAM,1,450.59,450.59,2024-06-07,2024-06-07,High Value
CUST_05807,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_05808,SMB,46-55,US,6,1141.64,190.27333333333334,2023-10-16,2024-09-10,High Value
CUST_05809,Enterprise,55+,EU,1,399.57,399.57,2023-12-05,2023-12-05,High Value
CUST_05810,Enterprise,36-45,EU,2,433.67,216.835,2024-06-28,2024-08-12,High Value
CUST_05811,SMB,36-45,EU,1,460.59,460.59,2024-04-26,2024-04-26,High Value
CUST_05812,SMB,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_05813,SMB,46-55,LATAM,1,290.5,290.5,2024-10-27,2024-10-27,Medium Value
CUST_05814,Enterprise,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_05815,Enterprise,55+,APAC,2,492.66999999999996,246.33499999999998,2023-03-24,2023-06-01,High Value
CUST_05816,Startup,26-35,LATAM,1,54.17,54.17,2024-01-18,2024-01-18,Low Value
CUST_05817,Startup,18-25,EU,2,322.11,161.055,2023-08-11,2023-11-30,High Value
CUST_05818,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_05819,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_05820,Startup,18-25,US,1,79.7,79.7,2024-09-23,2024-09-23,Low Value
CUST_05821,Startup,46-55,APAC,2,522.9200000000001,261.46000000000004,2023-12-22,2024-02-24,High Value
CUST_05822,SMB,55+,EU,3,806.41,268.80333333333334,2024-03-01,2024-08-23,High Value
CUST_05823,SMB,55+,EU,0,0.0,0.0,,,No Purchase
CUST_05824,SMB,36-45,US,1,450.95,450.95,2024-07-08,2024-07-08,High Value
CUST_05825,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_05826,SMB,46-55,LATAM,5,653.96,130.792,2024-02-09,2024-11-29,High Value
CUST_05827,SMB,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_05828,Enterprise,26-35,LATAM,1,383.62,383.62,2025-01-10,2025-01-10,High Value
CUST_05829,Startup,18-25,EU,1,434.03,434.03,2024-01-20,2024-01-20,High Value
CUST_05830,Startup,18-25,US,2,495.03999999999996,247.51999999999998,2024-02-27,2024-04-27,High Value
CUST_05831,SMB,36-45,EU,1,495.98,495.98,2024-04-04,2024-04-04,High Value
CUST_05832,Startup,26-35,LATAM,1,224.79,224.79,2023-05-18,2023-05-18,Medium Value
CUST_05833,Enterprise,46-55,APAC,1,200.78,200.78,2023-05-27,2023-05-27,Medium Value
CUST_05834,SMB,55+,US,2,614.29,307.145,2024-07-13,2024-09-20,High Value
CUST_05835,SMB,36-45,LATAM,1,457.18,457.18,2023-12-03,2023-12-03,High Value
CUST_05836,Enterprise,46-55,APAC,3,964.9300000000001,321.6433333333334,2023-08-16,2023-12-01,High Value
CUST_05837,SMB,46-55,APAC,3,305.64,101.88,2023-03-20,2023-07-26,High Value
CUST_05838,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_05839,SMB,46-55,US,2,295.19,147.595,2024-07-31,2024-10-14,Medium Value
CUST_05840,Enterprise,18-25,EU,1,133.91,133.91,2024-02-14,2024-02-14,Medium Value
CUST_05841,SMB,18-25,US,0,0.0,0.0,,,No Purchase
CUST_05842,Enterprise,55+,EU,3,621.71,207.23666666666668,2023-10-12,2024-01-23,High Value
CUST_05843,SMB,36-45,US,1,328.05,328.05,2023-04-04,2023-04-04,High Value
CUST_05844,Startup,26-35,APAC,2,496.49,248.245,2023-05-20,2023-08-23,High Value
CUST_05845,Startup,46-55,APAC,0,0.0,0.0,,,No Purchase
CUST_05846,Startup,26-35,EU,1,494.24,494.24,2023-03-28,2023-03-28,High Value
CUST_05847,SMB,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_05848,Enterprise,18-25,APAC,1,303.31,303.31,2023-12-14,2023-12-14,High Value
CUST_05849,Enterprise,18-25,APAC,5,884.5200000000001,176.90400000000002,2023-03-19,2024-01-02,High Value
CUST_05850,SMB,26-35,APAC,0,0.0,0.0,,,No Purchase
CUST_05851,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_05852,SMB,46-55,EU,1,229.13,229.13,2024-06-01,2024-06-01,Medium Value
CUST_05853,Enterprise,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_05854,Enterprise,18-25,US,1,143.11,143.11,2024-11-30,2024-11-30,Medium Value
CUST_05855,SMB,46-55,EU,1,76.02,76.02,2025-01-03,2025-01-03,Low Value
CUST_05856,Startup,36-45,EU,1,153.29,153.29,2025-01-25,2025-01-25,Medium Value
CUST_05857,Enterprise,36-45,LATAM,2,367.02,183.51,2024-02-15,2024-04-20,High Value
CUST_05858,Enterprise,55+,APAC,0,0.0,0.0,,,No Purchase
CUST_05859,Startup,46-55,EU,1,347.49,347.49,2023-08-14,2023-08-14,High Value
CUST_05860,Enterprise,46-55,EU,1,366.39,366.39,2024-02-28,2024-02-28,High Value
CUST_05861,SMB,55+,EU,2,679.9300000000001,339.96500000000003,2024-07-19,2024-10-06,High Value
CUST_05862,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_05863,Startup,18-25,EU,1,89.57,89.57,2023-07-04,2023-07-04,Low Value
CUST_05864,Startup,26-35,US,1,459.93,459.93,2023-06-12,2023-06-12,High Value
CUST_05865,Startup,18-25,LATAM,0,0.0,0.0,,,No Purchase
CUST_05866,Startup,18-25,EU,1,471.92,471.92,2024-09-29,2024-09-29,High Value
CUST_05867,Startup,36-45,APAC,1,464.82,464.82,2024-10-07,2024-10-07,High Value
CUST_05868,Startup,55+,LATAM,1,370.32,370.32,2023-11-12,2023-11-12,High Value
CUST_05869,Enterprise,46-55,LATAM,1,232.7,232.7,2023-09-28,2023-09-28,Medium Value
CUST_05870,Startup,55+,US,4,858.21,214.5525,2023-08-30,2024-04-08,High Value
CUST_05871,Enterprise,18-25,EU,4,820.02,205.005,2023-12-12,2024-07-16,High Value
CUST_05872,Startup,18-25,APAC,0,0.0,0.0,,,No Purchase
CUST_05873,Startup,18-25,EU,3,486.02,162.00666666666666,2023-06-07,2023-11-17,High Value
CUST_05874,Startup,26-35,APAC,2,293.24,146.62,2024-03-10,2024-05-29,Medium Value
CUST_05875,Enterprise,36-45,LATAM,5,1052.44,210.488,2023-08-26,2024-08-10,High Value
CUST_05876,SMB,55+,LATAM,0,0.0,0.0,,,No Purchase
CUST_05877,Enterprise,26-35,US,2,556.12,278.06,2023-04-25,2023-06-29,High Value
CUST_05878,Startup,18-25,APAC,1,340.27,340.27,2023-12-03,2023-12-03,High Value
CUST_05879,Startup,46-55,EU,1,71.63,71.63,2023-03-27,2023-03-27,Low Value
CUST_05880,Startup,36-45,APAC,0,0.0,0.0,,,No Purchase
CUST_05881,SMB,55+,APAC,1,154.86,154.86,2023-02-06,2023-02-06,Medium Value
CUST_05882,SMB,18-25,US,1,142.65,142.65,2023-08-15,2023-08-15,Medium Value
CUST_05883,Startup,46-55,US,0,0.0,0.0,,,No Purchase
CUST_05884,Enterprise,46-55,EU,1,128.75,128.75,2023-06-23,2023-06-23,Medium Value
CUST_05885,SMB,36-45,EU,2,563.81,281.905,2023-11-05,2023-12-30,High Value
CUST_05886,Enterprise,36-45,LATAM,1,194.22,194.22,2023-08-08,2023-08-08,Medium Value
CUST_05887,SMB,46-55,EU,1,390.0,390.0,2024-09-12,2024-09-12,High Value
CUST_05888,Startup,36-45,LATAM,2,626.56,313.28,2024-05-11,2024-07-22,High Value
CUST_05889,Startup,36-45,US,1,180.89,180.89,2023-09-17,2023-09-17,Medium Value
CUST_05890,Enterprise,18-25,US,1,154.57,154.57,2023-04-04,2023-04-04,Medium Value
CUST_05891,Startup,26-35,LATAM,1,443.65,443.65,2023-04-06,2023-04-06,High Value
CUST_05892,Startup,55+,EU,0,0.0,0.0,,,No Purchase
CUST_05893,SMB,36-45,LATAM,2,283.57,141.785,2023-05-11,2023-07-14,Medium Value
CUST_05894,SMB,46-55,US,1,402.3,402.3,2023-03-15,2023-03-15,High Value
CUST_05895,SMB,46-55,LATAM,3,643.03,214.34333333333333,2024-06-19,2024-10-10,High Value
CUST_05896,SMB,26-35,APAC,4,775.93,193.9825,2024-02-12,2024-10-21,High Value
CUST_05897,Startup,18-25,APAC,3,504.40000000000003,168.13333333333335,2024-08-15,2024-11-20,High Value
CUST_05898,Startup,46-55,APAC,1,143.5,143.5,2023-11-25,2023-11-25,Medium Value
CUST_05899,Enterprise,26-35,US,2,198.04999999999998,99.02499999999999,2024-08-27,2024-12-05,Medium Value
CUST_05900,Enterprise,46-55,LATAM,0,0.0,0.0,,,No Purchase
CUST_05901,SMB,36-45,EU,1,489.38,489.38,2023-04-21,2023-04-21,High Value
CUST_05902,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_05903,Enterprise,46-55,EU,0,0.0,0.0,,,No Purchase
CUST_05904,SMB,46-55,EU,1,100.75,100.75,2023-12-31,2023-12-31,Medium Value
CUST_05905,Enterprise,18-25,EU,0,0.0,0.0,,,No Purchase
CUST_05906,Enterprise,36-45,LATAM,1,438.07,438.07,2023-04-02,2023-04-02,High Value
CUST_05907,Startup,36-45,EU,0,0.0,0.0,,,No Purchase
CUST_05908,Startup,26-35,EU,1,69.01,69.01,2024-08-31,2024-08-31,Low Value
CUST_05909,SMB,36-45,LATAM,1,208.36,208.36,2023-03-25,2023-03-25,Medium Value
CUST_05910,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_05911,Enterprise,26-35,EU,4,851.91,212.9775,2024-05-10,2024-11-05,High Value
CUST_05912,Startup,26-35,US,3,521.45,173.8166666666667,2024-05-19,2024-08-21,High Value
CUST_05913,Startup,26-35,US,0,0.0,0.0,,,No Purchase
CUST_05914,SMB,18-25,EU,7,1301.26,185.8942857142857,2023-01-03,2024-04-02,High Value
CUST_05915,SMB,26-35,LATAM,1,290.29,290.29,2025-01-19,2025-01-19,Medium Value
CUST_05916,SMB,55+,APAC,2,598.46,299.23,2024-09-01,2024-10-17,High Value
CUST_05917,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_05918,Startup,55+,EU,1,78.03,78.03,2025-01-28,2025-01-28,Low Value
CUST_05919,SMB,36-45,EU,2,341.04,170.52,2023-10-29,2023-12-09,High Value
CUST_05920,SMB,26-35,US,1,265.26,265.26,2024-04-23,2024-04-23,Medium Value
CUST_05921,Enterprise,26-35,EU,0,0.0,0.0,,,No Purchase
CUST_05922,Startup,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05923,Enterprise,36-45,APAC,1,151.29,151.29,2024-10-26,2024-10-26,Medium Value
CUST_05924,SMB,55+,APAC,1,463.11,463.11,2024-06-08,2024-06-08,High Value
CUST_05925,SMB,26-35,US,1,320.95,320.95,2024-02-12,2024-02-12,High Value
CUST_05926,Startup,18-25,US,0,0.0,0.0,,,No Purchase
CUST_05927,SMB,26-35,US,0,0.0,0.0,,,No Purchase
CUST_05928,Startup,36-45,US,6,1251.27,208.545,2023-04-29,2024-05-28,High Value
CUST_05929,SMB,36-45,APAC,2,640.65,320.325,2023-07-26,2023-11-03,High Value
CUST_05930,SMB,55+,LATAM,1,263.93,263.93,2023-11-28,2023-11-28,Medium Value
CUST_05931,Enterprise,46-55,US,0,0.0,0.0,,,No Purchase
CUST_05932,SMB,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05933,SMB,46-55,APAC,1,259.14,259.14,2024-05-02,2024-05-02,Medium Value
CUST_05934,Enterprise,46-55,EU,1,323.98,323.98,2024-09-06,2024-09-06,High Value
CUST_05935,Startup,46-55,APAC,3,335.53000000000003,111.84333333333335,2023-03-28,2023-08-31,High Value
CUST_05936,Enterprise,36-45,US,0,0.0,0.0,,,No Purchase
CUST_05937,Enterprise,18-25,APAC,1,270.32,270.32,2023-02-18,2023-02-18,Medium Value
CUST_05938,SMB,18-25,US,4,789.26,197.315,2023-04-08,2023-11-29,High Value
CUST_05939,SMB,36-45,LATAM,0,0.0,0.0,,,No Purchase
CUST_05940,Startup,26-35,US,1,125.42,125.42,2023-08-12,2023-08-12,Medium Value
CUST_05941,SMB,36-45,US,2,454.58000000000004,227.29000000000002,2024-03-31,2024-05-17,High Value
