customer_id,purchase_date,purchase_amount,product_category
CUST_05123,2023-11-24,52.81,Pro Plan
CUST_05123,2024-01-05,135.21,Basic Plan
CUST_05125,2024-01-12,289.63,Enterprise Plan
CUST_05127,2023-11-06,331.95,Basic Plan
CUST_05129,2023-07-07,432.62,Basic Plan
CUST_05129,2023-09-21,219.75,Basic Plan
CUST_05132,2023-12-17,402.19,Enterprise Plan
CUST_05132,2024-01-25,204.19,Pro Plan
CUST_05133,2024-07-26,248.79,Pro Plan
CUST_05136,2023-07-30,225.45,Enterprise Plan
CUST_05136,2023-10-14,64.25,Enterprise Plan
CUST_05136,2023-12-25,248.11,Pro Plan
CUST_05136,2024-02-03,63.3,Basic Plan
CUST_05136,2024-05-18,238.69,Pro Plan
CUST_05138,2025-01-08,163.82,Enterprise Plan
CUST_05140,2023-01-17,494.05,Enterprise Plan
CUST_05140,2023-04-02,113.87,Basic Plan
CUST_05141,2023-02-23,491.44,Basic Plan
CUST_05142,2024-05-12,448.21,Enterprise Plan
CUST_05142,2024-08-30,256.34,Pro Plan
CUST_05144,2024-04-01,72.91,Enterprise Plan
CUST_05145,2023-11-18,207.21,Pro Plan
CUST_05146,2023-07-27,93.29,Pro Plan
CUST_05147,2024-05-02,333.77,Enterprise Plan
CUST_05148,2024-12-20,482.35,Enterprise Plan
CUST_05150,2023-06-22,336.59,Basic Plan
CUST_05151,2024-08-08,90.09,Basic Plan
CUST_05152,2024-01-07,54.68,Enterprise Plan
CUST_05152,2024-05-06,295.73,Add-ons
CUST_05155,2023-06-15,420.87,Pro Plan
CUST_05155,2023-08-12,118.59,Add-ons
CUST_05155,2023-12-04,43.7,Pro Plan
CUST_05155,2024-03-19,195.23,Pro Plan
CUST_05155,2024-05-26,235.65,Add-ons
CUST_05158,2023-08-10,149.62,Enterprise Plan
CUST_05161,2023-03-16,486.7,Basic Plan
CUST_05161,2023-04-28,30.74,Basic Plan
CUST_05162,2023-04-05,131.82,Basic Plan
CUST_05162,2023-07-20,33.47,Pro Plan
CUST_05163,2023-04-25,287.9,Basic Plan
CUST_05163,2023-06-27,291.62,Enterprise Plan
CUST_05164,2023-03-10,182.08,Pro Plan
CUST_05166,2024-12-03,262.22,Enterprise Plan
CUST_05167,2024-10-25,273.77,Pro Plan
CUST_05169,2024-10-19,440.79,Basic Plan
CUST_05170,2024-06-17,302.97,Basic Plan
CUST_05173,2024-07-03,302.15,Enterprise Plan
CUST_05173,2024-10-22,299.06,Pro Plan
CUST_05175,2024-09-03,484.92,Enterprise Plan
CUST_05175,2024-12-25,249.37,Add-ons
CUST_05177,2024-07-23,184.56,Basic Plan
CUST_05178,2023-08-22,107.77,Pro Plan
CUST_05178,2023-11-16,206.4,Add-ons
CUST_05179,2024-09-24,292.35,Enterprise Plan
CUST_05180,2023-05-22,417.24,Pro Plan
CUST_05181,2023-09-06,198.92,Enterprise Plan
CUST_05182,2024-06-15,282.68,Basic Plan
CUST_05182,2024-08-02,73.32,Add-ons
CUST_05184,2023-09-19,457.21,Basic Plan
CUST_05185,2024-04-30,78.5,Basic Plan
CUST_05187,2024-02-10,264.18,Enterprise Plan
CUST_05188,2024-10-06,84.2,Enterprise Plan
CUST_05189,2024-09-06,61.65,Pro Plan
CUST_05189,2024-12-16,225.1,Enterprise Plan
CUST_05190,2024-04-12,186.0,Basic Plan
CUST_05190,2024-07-25,274.47,Enterprise Plan
CUST_05193,2023-04-05,57.59,Pro Plan
CUST_05194,2023-06-22,477.57,Pro Plan
CUST_05194,2023-08-30,121.07,Pro Plan
CUST_05194,2023-12-10,74.59,Add-ons
CUST_05195,2023-02-16,241.39,Enterprise Plan
CUST_05197,2024-10-13,180.93,Pro Plan
CUST_05198,2024-03-01,93.93,Enterprise Plan
CUST_05200,2023-09-04,226.9,Basic Plan
CUST_05200,2024-01-01,234.7,Basic Plan
CUST_05200,2024-04-14,46.99,Add-ons
CUST_05200,2024-07-12,282.2,Enterprise Plan
CUST_05201,2024-04-02,340.09,Basic Plan
CUST_05202,2023-08-06,385.56,Basic Plan
CUST_05203,2023-09-07,349.23,Enterprise Plan
CUST_05203,2023-11-12,211.98,Pro Plan
CUST_05204,2024-03-21,299.96,Pro Plan
CUST_05205,2024-05-21,281.6,Enterprise Plan
CUST_05207,2024-12-02,86.65,Basic Plan
CUST_05208,2023-07-03,335.86,Enterprise Plan
CUST_05210,2024-04-12,80.83,Basic Plan
CUST_05211,2023-04-09,363.31,Pro Plan
CUST_05212,2024-12-24,180.35,Enterprise Plan
CUST_05213,2024-04-28,68.15,Pro Plan
CUST_05213,2024-07-30,55.39,Basic Plan
CUST_05214,2023-10-15,131.77,Basic Plan
CUST_05216,2024-12-31,208.32,Enterprise Plan
CUST_05217,2024-04-22,235.35,Pro Plan
CUST_05217,2024-06-06,242.57,Add-ons
CUST_05219,2023-10-11,261.17,Basic Plan
CUST_05220,2023-02-23,59.02,Enterprise Plan
CUST_05223,2023-07-20,445.49,Pro Plan
CUST_05224,2024-03-03,446.42,Enterprise Plan
CUST_05225,2023-08-27,423.22,Basic Plan
CUST_05225,2023-11-10,78.18,Add-ons
CUST_05225,2023-12-25,225.93,Pro Plan
CUST_05225,2024-02-17,255.96,Add-ons
CUST_05225,2024-05-29,74.11,Basic Plan
CUST_05226,2024-09-04,336.91,Enterprise Plan
CUST_05226,2024-11-08,284.39,Pro Plan
CUST_05227,2024-07-22,425.44,Enterprise Plan
CUST_05227,2024-08-28,190.61,Pro Plan
CUST_05229,2023-06-23,340.75,Enterprise Plan
CUST_05230,2024-10-03,336.64,Basic Plan
CUST_05231,2024-06-17,395.97,Pro Plan
CUST_05232,2024-08-04,486.88,Enterprise Plan
CUST_05234,2023-11-29,469.25,Enterprise Plan
CUST_05235,2024-03-26,159.86,Pro Plan
CUST_05237,2024-09-04,77.68,Basic Plan
CUST_05238,2023-05-08,82.49,Enterprise Plan
CUST_05238,2023-06-16,89.39,Enterprise Plan
CUST_05239,2024-07-24,312.72,Basic Plan
CUST_05239,2024-09-06,259.65,Pro Plan
CUST_05240,2023-07-29,266.7,Pro Plan
CUST_05242,2024-08-31,354.13,Pro Plan
CUST_05242,2024-12-26,112.52,Add-ons
CUST_05243,2023-08-04,176.6,Enterprise Plan
CUST_05244,2024-10-13,383.74,Enterprise Plan
CUST_05247,2024-07-17,302.64,Pro Plan
CUST_05249,2024-01-17,395.24,Basic Plan
CUST_05249,2024-04-03,173.58,Basic Plan
CUST_05249,2024-05-17,87.62,Enterprise Plan
CUST_05250,2023-09-12,187.14,Basic Plan
CUST_05251,2023-08-11,182.85,Pro Plan
CUST_05251,2023-11-09,279.37,Basic Plan
CUST_05253,2023-02-04,168.89,Enterprise Plan
CUST_05254,2023-08-18,369.39,Enterprise Plan
CUST_05257,2023-06-27,439.17,Basic Plan
CUST_05258,2023-07-12,400.8,Enterprise Plan
CUST_05259,2023-01-30,299.34,Enterprise Plan
CUST_05259,2023-03-11,96.43,Enterprise Plan
CUST_05260,2024-09-21,337.68,Pro Plan
CUST_05260,2024-11-22,237.56,Basic Plan
CUST_05261,2024-09-27,458.44,Basic Plan
CUST_05263,2024-10-22,437.04,Pro Plan
CUST_05264,2023-06-25,382.94,Pro Plan
CUST_05267,2023-11-29,149.11,Pro Plan
CUST_05267,2024-02-06,293.2,Pro Plan
CUST_05268,2023-03-10,127.99,Basic Plan
CUST_05269,2024-11-13,393.11,Pro Plan
CUST_05271,2023-03-09,430.16,Pro Plan
CUST_05271,2023-06-09,277.47,Enterprise Plan
CUST_05271,2023-08-19,90.74,Pro Plan
CUST_05274,2024-01-07,425.96,Enterprise Plan
CUST_05275,2023-04-21,348.45,Basic Plan
CUST_05276,2023-02-02,191.91,Basic Plan
CUST_05276,2023-03-09,151.39,Basic Plan
CUST_05277,2023-04-12,243.07,Pro Plan
CUST_05281,2024-01-03,469.8,Pro Plan
CUST_05282,2024-02-08,209.33,Enterprise Plan
CUST_05282,2024-04-18,85.13,Add-ons
CUST_05282,2024-06-29,208.65,Enterprise Plan
CUST_05283,2024-05-22,375.41,Basic Plan
CUST_05283,2024-09-01,102.56,Enterprise Plan
CUST_05285,2024-01-28,449.43,Pro Plan
CUST_05285,2024-03-25,127.91,Basic Plan
CUST_05285,2024-05-23,77.5,Pro Plan
CUST_05286,2023-08-01,55.04,Basic Plan
CUST_05288,2024-09-14,58.01,Enterprise Plan
CUST_05288,2024-12-14,267.66,Add-ons
CUST_05289,2024-04-15,432.44,Basic Plan
CUST_05289,2024-05-21,122.01,Enterprise Plan
CUST_05289,2024-08-15,216.51,Basic Plan
CUST_05289,2024-11-22,222.21,Add-ons
CUST_05291,2024-04-04,460.19,Basic Plan
CUST_05291,2024-06-05,281.12,Add-ons
CUST_05293,2023-04-22,288.59,Basic Plan
CUST_05293,2023-07-16,129.07,Add-ons
CUST_05294,2024-01-08,264.24,Enterprise Plan
CUST_05296,2024-04-06,287.89,Pro Plan
CUST_05296,2024-06-02,206.92,Basic Plan
CUST_05296,2024-09-02,269.61,Basic Plan
CUST_05298,2024-11-14,391.78,Pro Plan
CUST_05299,2024-05-03,321.67,Enterprise Plan
CUST_05301,2024-11-07,236.74,Basic Plan
CUST_05302,2024-02-10,450.01,Basic Plan
CUST_05302,2024-03-15,182.86,Pro Plan
CUST_05304,2024-05-22,346.72,Pro Plan
CUST_05304,2024-09-16,244.2,Add-ons
CUST_05305,2024-09-15,453.7,Basic Plan
CUST_05305,2024-12-09,253.12,Pro Plan
CUST_05306,2023-10-31,351.88,Pro Plan
CUST_05306,2024-01-27,209.81,Pro Plan
CUST_05306,2024-05-10,200.87,Pro Plan
CUST_05306,2024-07-22,187.94,Add-ons
CUST_05307,2025-01-01,351.73,Enterprise Plan
CUST_05308,2024-04-15,50.57,Basic Plan
CUST_05308,2024-06-10,143.17,Pro Plan
CUST_05309,2023-12-16,345.43,Basic Plan
CUST_05310,2024-02-09,118.67,Basic Plan
CUST_05313,2023-11-13,494.85,Enterprise Plan
CUST_05313,2024-02-17,70.06,Pro Plan
CUST_05313,2024-03-19,164.66,Pro Plan
CUST_05313,2024-05-26,37.15,Enterprise Plan
CUST_05314,2023-01-15,402.98,Basic Plan
CUST_05315,2023-11-04,457.16,Pro Plan
CUST_05316,2023-10-29,286.57,Pro Plan
CUST_05317,2024-10-09,208.52,Enterprise Plan
CUST_05320,2024-01-26,379.65,Basic Plan
CUST_05321,2024-06-28,56.18,Basic Plan
CUST_05321,2024-08-21,44.44,Enterprise Plan
CUST_05322,2023-04-30,53.3,Enterprise Plan
CUST_05323,2023-04-28,54.78,Enterprise Plan
CUST_05325,2024-04-14,218.68,Pro Plan
CUST_05325,2024-06-18,80.33,Enterprise Plan
CUST_05325,2024-08-08,30.92,Pro Plan
CUST_05325,2024-10-19,68.61,Enterprise Plan
CUST_05327,2023-09-06,465.23,Enterprise Plan
CUST_05327,2023-10-06,132.53,Basic Plan
CUST_05329,2024-07-08,52.9,Enterprise Plan
CUST_05330,2024-03-30,192.95,Enterprise Plan
CUST_05331,2024-11-24,415.46,Basic Plan
CUST_05332,2024-12-28,126.3,Basic Plan
CUST_05334,2024-08-30,77.27,Pro Plan
CUST_05334,2024-12-13,37.28,Basic Plan
CUST_05336,2023-12-09,469.4,Basic Plan
CUST_05339,2024-10-02,99.68,Pro Plan
CUST_05340,2023-04-28,214.23,Enterprise Plan
CUST_05341,2024-10-06,174.39,Pro Plan
CUST_05342,2023-05-27,491.86,Enterprise Plan
CUST_05342,2023-09-24,102.45,Add-ons
CUST_05343,2023-06-24,129.02,Basic Plan
CUST_05344,2024-12-23,333.8,Pro Plan
CUST_05345,2024-06-20,299.19,Basic Plan
CUST_05345,2024-09-19,203.24,Pro Plan
CUST_05346,2023-12-20,369.59,Pro Plan
CUST_05346,2024-01-21,289.75,Basic Plan
CUST_05346,2024-04-17,66.95,Add-ons
CUST_05347,2023-05-19,110.02,Pro Plan
CUST_05349,2024-07-30,74.64,Pro Plan
CUST_05350,2023-10-19,418.66,Basic Plan
CUST_05351,2023-08-19,264.76,Pro Plan
CUST_05351,2023-12-01,117.6,Basic Plan
CUST_05352,2024-05-24,368.15,Enterprise Plan
CUST_05355,2023-05-11,85.96,Basic Plan
CUST_05356,2024-08-21,298.42,Pro Plan
CUST_05356,2024-11-24,171.49,Enterprise Plan
CUST_05357,2023-10-04,361.04,Enterprise Plan
CUST_05357,2023-12-20,189.1,Add-ons
CUST_05357,2024-04-03,209.1,Pro Plan
CUST_05358,2024-10-22,436.86,Pro Plan
CUST_05360,2024-08-04,276.53,Enterprise Plan
CUST_05360,2024-11-23,275.41,Pro Plan
CUST_05361,2023-03-13,61.01,Enterprise Plan
CUST_05361,2023-06-07,91.67,Add-ons
CUST_05361,2023-07-10,94.68,Enterprise Plan
CUST_05362,2023-05-23,355.22,Pro Plan
CUST_05363,2023-06-04,72.08,Pro Plan
CUST_05363,2023-08-22,205.44,Enterprise Plan
CUST_05363,2023-12-17,192.78,Pro Plan
CUST_05364,2025-01-01,124.36,Pro Plan
CUST_05365,2023-12-28,281.45,Basic Plan
CUST_05365,2024-04-11,98.7,Enterprise Plan
CUST_05366,2024-07-30,162.37,Enterprise Plan
CUST_05366,2024-10-16,115.22,Enterprise Plan
CUST_05367,2023-09-03,393.2,Enterprise Plan
CUST_05368,2024-12-22,197.67,Basic Plan
CUST_05373,2024-03-24,381.12,Enterprise Plan
CUST_05373,2024-04-28,74.05,Add-ons
CUST_05376,2024-08-15,366.44,Enterprise Plan
CUST_05379,2024-02-23,144.98,Enterprise Plan
CUST_05379,2024-06-21,48.23,Add-ons
CUST_05380,2024-08-10,107.31,Pro Plan
CUST_05381,2024-01-21,372.05,Enterprise Plan
CUST_05381,2024-04-19,198.56,Enterprise Plan
CUST_05383,2024-10-14,248.44,Enterprise Plan
CUST_05388,2024-11-28,338.73,Pro Plan
CUST_05389,2024-07-29,311.24,Pro Plan
CUST_05390,2024-01-12,419.58,Basic Plan
CUST_05391,2023-08-17,363.21,Enterprise Plan
CUST_05392,2024-10-11,158.84,Pro Plan
CUST_05392,2024-12-18,57.55,Enterprise Plan
CUST_05393,2024-05-11,327.67,Enterprise Plan
CUST_05393,2024-08-25,269.4,Basic Plan
CUST_05394,2023-01-23,159.75,Enterprise Plan
CUST_05394,2023-03-14,196.68,Pro Plan
CUST_05395,2023-04-19,403.67,Basic Plan
CUST_05395,2023-06-28,292.6,Enterprise Plan
CUST_05395,2023-08-15,99.18,Basic Plan
CUST_05397,2024-02-15,265.43,Basic Plan
CUST_05398,2023-12-28,81.7,Pro Plan
CUST_05398,2024-02-05,136.94,Add-ons
CUST_05400,2024-11-05,322.15,Basic Plan
CUST_05402,2024-11-16,258.28,Pro Plan
CUST_05403,2023-11-11,305.47,Pro Plan
CUST_05404,2024-01-02,109.93,Enterprise Plan
CUST_05404,2024-04-11,180.02,Pro Plan
CUST_05404,2024-07-28,105.81,Basic Plan
CUST_05404,2024-10-02,232.79,Add-ons
CUST_05405,2023-09-03,281.76,Pro Plan
CUST_05406,2024-06-23,377.59,Pro Plan
CUST_05406,2024-08-02,221.87,Pro Plan
CUST_05406,2024-10-13,116.86,Basic Plan
CUST_05407,2024-08-28,470.35,Enterprise Plan
CUST_05411,2024-02-12,95.89,Basic Plan
CUST_05415,2024-03-06,254.82,Pro Plan
CUST_05416,2023-09-07,483.72,Enterprise Plan
CUST_05417,2023-11-24,349.19,Basic Plan
CUST_05418,2024-03-25,274.43,Pro Plan
CUST_05419,2023-10-21,267.6,Pro Plan
CUST_05419,2023-12-01,212.74,Enterprise Plan
CUST_05421,2024-01-28,287.12,Basic Plan
CUST_05422,2024-03-12,174.46,Pro Plan
CUST_05423,2024-12-21,378.88,Pro Plan
CUST_05424,2024-10-13,412.92,Enterprise Plan
CUST_05425,2023-10-31,481.28,Enterprise Plan
CUST_05426,2023-05-13,210.42,Pro Plan
CUST_05427,2024-10-14,266.32,Enterprise Plan
CUST_05428,2024-07-07,63.76,Enterprise Plan
CUST_05430,2024-01-22,196.19,Basic Plan
CUST_05431,2024-12-17,426.85,Basic Plan
CUST_05434,2024-08-25,415.2,Enterprise Plan
CUST_05434,2024-11-28,35.77,Enterprise Plan
CUST_05435,2024-10-30,232.23,Pro Plan
CUST_05436,2023-11-05,198.67,Pro Plan
CUST_05436,2023-12-08,75.79,Enterprise Plan
CUST_05439,2024-01-29,332.63,Basic Plan
CUST_05439,2024-05-16,96.47,Basic Plan
CUST_05441,2023-10-30,84.79,Pro Plan
CUST_05442,2023-07-09,112.67,Enterprise Plan
CUST_05445,2024-12-22,170.96,Basic Plan
CUST_05446,2024-04-29,298.91,Basic Plan
CUST_05446,2024-06-29,267.07,Enterprise Plan
CUST_05447,2024-07-09,481.92,Enterprise Plan
CUST_05448,2023-06-19,125.97,Basic Plan
CUST_05449,2023-12-21,174.53,Pro Plan
CUST_05449,2024-02-01,225.86,Basic Plan
CUST_05449,2024-05-05,117.69,Enterprise Plan
CUST_05451,2023-11-26,381.81,Basic Plan
CUST_05453,2023-08-05,490.6,Enterprise Plan
CUST_05453,2023-11-23,281.08,Pro Plan
CUST_05453,2024-03-10,52.31,Enterprise Plan
CUST_05454,2024-07-18,436.11,Enterprise Plan
CUST_05455,2023-11-13,136.13,Enterprise Plan
CUST_05455,2023-12-13,222.48,Add-ons
CUST_05455,2024-02-24,143.99,Enterprise Plan
CUST_05455,2024-05-22,102.72,Enterprise Plan
CUST_05455,2024-08-13,153.05,Add-ons
CUST_05457,2024-10-07,184.25,Pro Plan
CUST_05457,2024-11-30,108.83,Add-ons
CUST_05458,2023-09-26,433.18,Pro Plan
CUST_05458,2023-11-25,240.31,Enterprise Plan
CUST_05458,2024-03-03,123.34,Enterprise Plan
CUST_05458,2024-06-08,158.45,Add-ons
CUST_05459,2024-12-15,145.82,Enterprise Plan
CUST_05460,2023-10-29,117.32,Pro Plan
CUST_05460,2024-02-13,166.69,Enterprise Plan
CUST_05462,2024-01-19,100.81,Basic Plan
CUST_05462,2024-05-16,34.71,Enterprise Plan
CUST_05463,2024-11-14,485.02,Basic Plan
CUST_05464,2023-01-28,421.72,Pro Plan
CUST_05464,2023-04-12,259.75,Basic Plan
CUST_05465,2024-12-19,113.47,Pro Plan
CUST_05467,2023-04-02,127.1,Enterprise Plan
CUST_05468,2024-02-20,57.14,Enterprise Plan
CUST_05468,2024-06-09,197.5,Basic Plan
CUST_05469,2024-05-23,444.81,Enterprise Plan
CUST_05471,2024-07-19,467.97,Enterprise Plan
CUST_05472,2024-05-12,325.04,Pro Plan
CUST_05474,2023-08-11,379.67,Basic Plan
CUST_05475,2023-02-27,437.39,Pro Plan
CUST_05476,2024-12-16,239.45,Basic Plan
CUST_05478,2024-02-05,454.52,Pro Plan
CUST_05480,2023-03-15,54.56,Pro Plan
CUST_05481,2024-12-24,316.37,Enterprise Plan
CUST_05482,2024-10-29,166.78,Basic Plan
CUST_05483,2024-03-31,429.29,Basic Plan
CUST_05485,2023-12-12,93.48,Pro Plan
CUST_05485,2024-04-06,254.62,Pro Plan
CUST_05486,2024-04-18,175.6,Pro Plan
CUST_05487,2023-01-15,202.13,Enterprise Plan
CUST_05487,2023-03-13,291.85,Pro Plan
CUST_05487,2023-06-23,108.41,Add-ons
CUST_05487,2023-07-27,176.74,Pro Plan
CUST_05487,2023-09-23,131.62,Basic Plan
CUST_05487,2024-01-11,269.1,Basic Plan
CUST_05488,2024-03-14,430.05,Basic Plan
CUST_05490,2025-01-27,408.12,Pro Plan
CUST_05491,2023-03-16,433.57,Enterprise Plan
CUST_05492,2024-01-17,357.49,Pro Plan
CUST_05492,2024-03-10,178.3,Pro Plan
CUST_05493,2023-10-14,431.46,Pro Plan
CUST_05493,2024-02-08,63.75,Basic Plan
CUST_05493,2024-05-28,291.42,Pro Plan
CUST_05493,2024-07-11,86.08,Pro Plan
CUST_05494,2024-07-07,294.15,Pro Plan
CUST_05495,2024-09-16,430.06,Enterprise Plan
CUST_05495,2024-11-17,261.49,Basic Plan
CUST_05496,2023-02-05,97.16,Enterprise Plan
CUST_05497,2024-11-16,168.84,Basic Plan
CUST_05498,2023-07-24,409.83,Basic Plan
CUST_05498,2023-11-19,294.83,Enterprise Plan
CUST_05498,2024-01-17,123.71,Enterprise Plan
CUST_05498,2024-05-09,133.98,Pro Plan
CUST_05498,2024-07-11,196.14,Enterprise Plan
CUST_05499,2023-04-30,71.63,Enterprise Plan
CUST_05499,2023-07-10,103.62,Enterprise Plan
CUST_05500,2025-01-04,421.48,Pro Plan
CUST_05502,2023-04-26,225.58,Basic Plan
CUST_05503,2024-02-20,320.62,Enterprise Plan
CUST_05503,2024-05-18,292.94,Basic Plan
CUST_05504,2023-07-31,282.76,Enterprise Plan
CUST_05504,2023-09-17,218.22,Add-ons
CUST_05506,2024-04-09,133.87,Pro Plan
CUST_05508,2024-04-28,90.47,Basic Plan
CUST_05509,2024-12-21,82.16,Pro Plan
CUST_05510,2024-11-01,474.87,Basic Plan
CUST_05511,2024-04-23,407.48,Basic Plan
CUST_05511,2024-08-03,182.33,Basic Plan
CUST_05514,2024-10-20,319.21,Pro Plan
CUST_05515,2024-10-05,128.73,Basic Plan
CUST_05517,2023-02-25,238.34,Enterprise Plan
CUST_05518,2024-06-20,59.56,Pro Plan
CUST_05518,2024-10-07,110.0,Pro Plan
CUST_05519,2024-10-27,321.57,Pro Plan
CUST_05520,2023-10-12,406.2,Pro Plan
CUST_05520,2023-12-14,87.5,Enterprise Plan
CUST_05521,2023-05-03,314.55,Pro Plan
CUST_05522,2023-07-02,56.96,Enterprise Plan
CUST_05523,2023-11-14,286.82,Pro Plan
CUST_05523,2024-02-05,230.49,Pro Plan
CUST_05525,2024-03-11,205.6,Basic Plan
CUST_05526,2024-09-07,175.93,Pro Plan
CUST_05528,2024-06-19,483.49,Pro Plan
CUST_05528,2024-08-04,272.57,Pro Plan
CUST_05528,2024-09-24,205.23,Enterprise Plan
CUST_05529,2023-03-17,128.11,Enterprise Plan
CUST_05529,2023-04-28,250.74,Add-ons
CUST_05529,2023-07-09,289.51,Pro Plan
CUST_05531,2024-02-19,470.31,Basic Plan
CUST_05533,2024-01-17,212.5,Pro Plan
CUST_05533,2024-02-18,58.14,Basic Plan
CUST_05533,2024-04-13,246.41,Pro Plan
CUST_05533,2024-08-03,219.12,Basic Plan
CUST_05534,2023-04-26,101.97,Basic Plan
CUST_05534,2023-07-28,79.94,Enterprise Plan
CUST_05535,2023-04-12,194.75,Enterprise Plan
CUST_05535,2023-05-12,178.05,Basic Plan
CUST_05539,2024-05-30,423.49,Basic Plan
CUST_05540,2024-09-29,197.84,Enterprise Plan
CUST_05543,2023-10-28,111.54,Enterprise Plan
CUST_05544,2024-06-23,141.43,Pro Plan
CUST_05544,2024-08-13,207.61,Basic Plan
CUST_05545,2024-06-08,423.18,Enterprise Plan
CUST_05546,2024-02-26,482.9,Basic Plan
CUST_05547,2023-12-14,309.11,Pro Plan
CUST_05548,2024-12-18,400.04,Enterprise Plan
CUST_05549,2023-01-24,247.3,Basic Plan
CUST_05550,2024-03-11,471.24,Basic Plan
CUST_05552,2024-03-07,460.25,Pro Plan
CUST_05555,2023-04-11,278.24,Enterprise Plan
CUST_05556,2024-06-28,238.67,Basic Plan
CUST_05558,2025-01-19,355.75,Enterprise Plan
CUST_05559,2024-04-19,396.76,Basic Plan
CUST_05559,2024-06-28,291.57,Basic Plan
CUST_05559,2024-08-24,240.21,Enterprise Plan
CUST_05559,2024-11-29,114.3,Enterprise Plan
CUST_05560,2024-06-13,366.63,Enterprise Plan
CUST_05560,2024-07-17,172.42,Basic Plan
CUST_05561,2024-03-28,172.79,Pro Plan
CUST_05562,2023-01-24,192.22,Basic Plan
CUST_05563,2024-05-04,311.61,Pro Plan
CUST_05564,2023-04-01,444.48,Pro Plan
CUST_05564,2023-07-14,82.1,Add-ons
CUST_05564,2023-08-29,78.03,Pro Plan
CUST_05565,2024-04-16,120.38,Basic Plan
CUST_05566,2024-07-16,354.79,Enterprise Plan
CUST_05566,2024-09-01,205.38,Add-ons
CUST_05567,2023-12-09,450.5,Enterprise Plan
CUST_05568,2024-01-12,295.51,Pro Plan
CUST_05569,2024-07-08,413.28,Pro Plan
CUST_05569,2024-08-10,298.85,Basic Plan
CUST_05571,2023-09-28,123.8,Pro Plan
CUST_05571,2023-11-04,295.81,Add-ons
CUST_05572,2024-07-02,322.5,Pro Plan
CUST_05572,2024-09-20,41.35,Basic Plan
CUST_05572,2024-11-17,42.19,Enterprise Plan
CUST_05574,2023-05-04,262.03,Basic Plan
CUST_05579,2024-01-20,72.06,Basic Plan
CUST_05580,2024-02-13,469.23,Basic Plan
CUST_05581,2023-02-07,423.24,Pro Plan
CUST_05581,2023-06-02,36.8,Add-ons
CUST_05582,2024-08-08,395.7,Enterprise Plan
CUST_05582,2024-09-21,241.53,Basic Plan
CUST_05583,2024-04-01,489.16,Basic Plan
CUST_05584,2024-10-18,419.56,Pro Plan
CUST_05584,2024-12-12,248.38,Add-ons
CUST_05585,2024-10-13,271.39,Enterprise Plan
CUST_05586,2023-01-09,494.92,Pro Plan
CUST_05587,2023-06-11,496.77,Pro Plan
CUST_05587,2023-07-23,175.27,Pro Plan
CUST_05588,2023-01-19,416.66,Pro Plan
CUST_05589,2023-05-05,66.86,Basic Plan
CUST_05589,2023-06-06,64.56,Basic Plan
CUST_05589,2023-08-25,229.81,Add-ons
CUST_05589,2023-11-09,64.65,Basic Plan
CUST_05592,2023-08-05,59.72,Basic Plan
CUST_05594,2023-04-21,397.72,Basic Plan
CUST_05595,2023-04-09,390.8,Pro Plan
CUST_05595,2023-06-14,216.76,Basic Plan
CUST_05595,2023-09-22,280.19,Add-ons
CUST_05597,2023-12-23,294.61,Enterprise Plan
CUST_05597,2024-03-19,285.19,Basic Plan
CUST_05598,2024-03-29,433.65,Pro Plan
CUST_05599,2023-08-28,201.4,Basic Plan
CUST_05599,2023-11-22,241.89,Pro Plan
CUST_05600,2023-11-23,337.72,Basic Plan
CUST_05600,2024-01-26,231.3,Add-ons
CUST_05600,2024-05-14,101.25,Basic Plan
CUST_05601,2023-12-25,328.55,Enterprise Plan
CUST_05606,2024-04-18,329.97,Enterprise Plan
CUST_05606,2024-06-08,150.87,Add-ons
CUST_05607,2025-01-08,235.09,Enterprise Plan
CUST_05608,2024-09-17,248.26,Enterprise Plan
CUST_05609,2024-07-09,188.13,Enterprise Plan
CUST_05609,2024-10-31,272.76,Pro Plan
CUST_05611,2023-09-28,69.55,Enterprise Plan
CUST_05612,2024-09-09,157.12,Pro Plan
CUST_05614,2023-08-31,368.08,Enterprise Plan
CUST_05615,2023-03-08,296.14,Enterprise Plan
CUST_05616,2024-10-01,284.7,Enterprise Plan
CUST_05616,2024-11-19,71.43,Enterprise Plan
CUST_05619,2023-01-30,424.46,Enterprise Plan
CUST_05620,2024-09-05,261.11,Enterprise Plan
CUST_05620,2024-12-17,298.42,Basic Plan
CUST_05621,2023-06-23,392.67,Enterprise Plan
CUST_05622,2024-06-27,425.79,Enterprise Plan
CUST_05623,2023-11-06,176.25,Pro Plan
CUST_05623,2023-12-25,102.54,Add-ons
CUST_05623,2024-02-24,96.46,Enterprise Plan
CUST_05623,2024-06-02,254.15,Enterprise Plan
CUST_05624,2024-10-12,180.27,Enterprise Plan
CUST_05624,2024-12-07,268.4,Basic Plan
CUST_05625,2023-10-07,156.68,Enterprise Plan
CUST_05625,2023-11-09,178.54,Basic Plan
CUST_05625,2024-01-27,138.02,Add-ons
CUST_05625,2024-05-16,290.63,Enterprise Plan
CUST_05625,2024-08-04,124.4,Basic Plan
CUST_05625,2024-12-01,219.79,Add-ons
CUST_05627,2024-09-22,484.66,Basic Plan
CUST_05628,2023-12-18,378.74,Basic Plan
