customer_id,touchpoint_date,channel,touchpoint_type,cost
CUST_04014,2023-03-12,LinkedIn Ads,email_open,4.0
CUST_04014,2023-03-27,Organic Search,website_visit,0.0
CUST_04015,2024-03-28,LinkedIn Ads,ad_click,4.0
CUST_04015,2024-03-28,Email Marketing,content_view,0.1
CUST_04015,2024-02-18,Organic Search,website_visit,0.0
CUST_04015,2024-05-04,Content Marketing,ad_click,0.3
CUST_04015,2024-03-09,Google Ads,ad_click,2.5
CUST_04015,2024-04-23,Email Marketing,ad_click,0.1
CUST_04015,2024-03-15,Content Marketing,website_visit,0.3
CUST_04015,2024-05-09,Content Marketing,email_open,0.3
CUST_04016,2024-11-28,Email Marketing,content_view,0.1
CUST_04016,2024-09-25,Content Marketing,ad_click,0.3
CUST_04016,2024-09-11,Google Ads,ad_click,2.5
CUST_04016,2024-12-07,Email Marketing,content_view,0.1
CUST_04016,2024-09-22,Email Marketing,ad_click,0.1
CUST_04017,2023-04-18,Organic Search,email_open,0.0
CUST_04017,2023-03-04,Organic Search,ad_click,0.0
CUST_04017,2023-03-05,Content Marketing,email_open,0.3
CUST_04017,2023-03-08,Content Marketing,website_visit,0.3
CUST_04017,2023-02-02,Google Ads,content_view,2.5
CUST_04017,2023-02-27,Email Marketing,website_visit,0.1
CUST_04017,2023-04-16,LinkedIn Ads,website_visit,4.0
CUST_04018,2022-12-06,LinkedIn Ads,ad_click,4.0
CUST_04018,2023-01-28,Facebook Ads,content_view,1.8
CUST_04018,2023-01-04,Email Marketing,content_view,0.1
CUST_04019,2023-12-30,Facebook Ads,email_open,1.8
CUST_04019,2024-03-21,Facebook Ads,email_open,1.8
CUST_04019,2024-02-19,Content Marketing,ad_click,0.3
CUST_04019,2024-03-06,Content Marketing,email_open,0.3
CUST_04020,2023-07-04,Facebook Ads,content_view,1.8
CUST_04020,2023-08-14,LinkedIn Ads,email_open,4.0
CUST_04020,2023-08-05,LinkedIn Ads,email_open,4.0
CUST_04020,2023-08-20,Google Ads,ad_click,2.5
CUST_04021,2023-07-14,LinkedIn Ads,content_view,4.0
CUST_04021,2023-06-30,Email Marketing,content_view,0.1
CUST_04021,2023-07-09,Organic Search,content_view,0.0
CUST_04021,2023-07-17,Content Marketing,ad_click,0.3
CUST_04021,2023-07-09,LinkedIn Ads,email_open,4.0
CUST_04021,2023-08-08,Facebook Ads,content_view,1.8
CUST_04021,2023-08-09,Facebook Ads,content_view,1.8
CUST_04022,2024-09-27,Organic Search,ad_click,0.0
CUST_04022,2024-09-13,Google Ads,email_open,2.5
CUST_04022,2024-11-03,Google Ads,email_open,2.5
CUST_04022,2024-10-12,Organic Search,email_open,0.0
CUST_04022,2024-09-17,Organic Search,email_open,0.0
CUST_04022,2024-10-01,Email Marketing,content_view,0.1
CUST_04022,2024-08-28,Organic Search,content_view,0.0
CUST_04022,2024-08-29,Google Ads,ad_click,2.5
CUST_04023,2024-11-20,Email Marketing,content_view,0.1
CUST_04023,2024-10-11,Email Marketing,email_open,0.1
CUST_04023,2024-11-19,Google Ads,website_visit,2.5
CUST_04023,2024-12-04,Facebook Ads,website_visit,1.8
CUST_04023,2024-10-07,LinkedIn Ads,website_visit,4.0
CUST_04023,2024-10-04,LinkedIn Ads,website_visit,4.0
CUST_04023,2024-10-06,Google Ads,ad_click,2.5
CUST_04024,2023-01-28,Google Ads,content_view,2.5
CUST_04024,2023-02-22,LinkedIn Ads,ad_click,4.0
CUST_04024,2023-02-08,Facebook Ads,content_view,1.8
CUST_04024,2023-03-27,Google Ads,ad_click,2.5
CUST_04025,2023-05-29,Google Ads,content_view,2.5
CUST_04025,2023-08-19,Facebook Ads,ad_click,1.8
CUST_04025,2023-05-27,Email Marketing,email_open,0.1
CUST_04025,2023-07-04,Content Marketing,content_view,0.3
CUST_04025,2023-06-10,Email Marketing,website_visit,0.1
CUST_04026,2023-04-05,LinkedIn Ads,email_open,4.0
CUST_04026,2023-04-15,Organic Search,ad_click,0.0
CUST_04026,2023-03-05,Content Marketing,ad_click,0.3
CUST_04026,2023-04-25,Facebook Ads,content_view,1.8
CUST_04026,2023-02-15,LinkedIn Ads,website_visit,4.0
CUST_04026,2023-03-24,Facebook Ads,content_view,1.8
CUST_04026,2023-04-12,Google Ads,website_visit,2.5
CUST_04026,2023-03-12,Content Marketing,website_visit,0.3
CUST_04027,2023-11-11,Google Ads,email_open,2.5
CUST_04027,2023-12-15,Email Marketing,ad_click,0.1
CUST_04027,2023-11-23,Content Marketing,website_visit,0.3
CUST_04028,2022-11-19,Email Marketing,ad_click,0.1
CUST_04028,2022-10-10,Facebook Ads,email_open,1.8
CUST_04028,2022-12-23,LinkedIn Ads,email_open,4.0
CUST_04029,2023-08-26,Google Ads,email_open,2.5
CUST_04029,2023-09-26,Facebook Ads,website_visit,1.8
CUST_04029,2023-10-07,Email Marketing,ad_click,0.1
CUST_04029,2023-09-30,Facebook Ads,content_view,1.8
CUST_04029,2023-10-30,Google Ads,website_visit,2.5
CUST_04029,2023-09-22,Organic Search,ad_click,0.0
CUST_04029,2023-10-15,Email Marketing,email_open,0.1
CUST_04029,2023-10-14,Content Marketing,ad_click,0.3
CUST_04030,2024-06-06,Google Ads,email_open,2.5
CUST_04030,2024-04-20,Google Ads,email_open,2.5
CUST_04030,2024-06-08,LinkedIn Ads,website_visit,4.0
CUST_04030,2024-05-12,Organic Search,email_open,0.0
CUST_04031,2024-01-02,Content Marketing,website_visit,0.3
CUST_04031,2023-11-07,Organic Search,content_view,0.0
CUST_04031,2024-01-14,Facebook Ads,content_view,1.8
CUST_04031,2024-01-15,Google Ads,ad_click,2.5
CUST_04032,2024-02-06,Facebook Ads,content_view,1.8
CUST_04032,2023-12-29,Facebook Ads,website_visit,1.8
CUST_04032,2024-02-06,Organic Search,ad_click,0.0
CUST_04032,2024-02-23,Google Ads,content_view,2.5
CUST_04033,2023-03-07,Google Ads,website_visit,2.5
CUST_04033,2023-03-01,Google Ads,content_view,2.5
CUST_04033,2023-03-27,Facebook Ads,content_view,1.8
CUST_04033,2023-02-02,Content Marketing,content_view,0.3
CUST_04033,2023-03-25,Email Marketing,email_open,0.1
CUST_04033,2023-02-02,Google Ads,website_visit,2.5
CUST_04033,2023-02-09,Content Marketing,ad_click,0.3
CUST_04034,2023-05-21,Organic Search,email_open,0.0
CUST_04034,2023-06-10,Facebook Ads,ad_click,1.8
CUST_04034,2023-03-16,Facebook Ads,email_open,1.8
CUST_04035,2023-01-23,Content Marketing,ad_click,0.3
CUST_04035,2023-02-05,LinkedIn Ads,content_view,4.0
CUST_04035,2023-04-02,Google Ads,email_open,2.5
CUST_04036,2023-03-01,Google Ads,website_visit,2.5
CUST_04036,2023-02-14,Facebook Ads,email_open,1.8
CUST_04036,2023-01-28,Facebook Ads,email_open,1.8
CUST_04036,2023-02-27,Organic Search,email_open,0.0
CUST_04036,2023-02-18,Facebook Ads,email_open,1.8
CUST_04036,2023-02-27,Content Marketing,website_visit,0.3
CUST_04036,2023-02-26,Content Marketing,ad_click,0.3
CUST_04036,2023-02-10,Google Ads,email_open,2.5
CUST_04037,2024-02-10,Organic Search,email_open,0.0
CUST_04037,2024-01-20,Content Marketing,ad_click,0.3
CUST_04037,2024-01-22,Email Marketing,content_view,0.1
CUST_04037,2024-01-30,Google Ads,ad_click,2.5
CUST_04037,2024-02-03,Organic Search,email_open,0.0
CUST_04037,2024-01-10,Google Ads,website_visit,2.5
CUST_04037,2024-03-12,Facebook Ads,email_open,1.8
CUST_04037,2024-02-19,Email Marketing,email_open,0.1
CUST_04038,2023-04-08,LinkedIn Ads,email_open,4.0
CUST_04038,2023-04-19,Facebook Ads,content_view,1.8
CUST_04038,2023-04-08,Organic Search,website_visit,0.0
CUST_04038,2023-05-15,Facebook Ads,ad_click,1.8
CUST_04038,2023-05-03,Organic Search,content_view,0.0
CUST_04038,2023-04-24,Google Ads,ad_click,2.5
CUST_04038,2023-06-09,Organic Search,website_visit,0.0
CUST_04039,2024-01-14,Content Marketing,website_visit,0.3
CUST_04039,2024-02-09,Email Marketing,email_open,0.1
CUST_04039,2024-02-22,Facebook Ads,ad_click,1.8
CUST_04039,2024-02-12,Google Ads,ad_click,2.5
CUST_04040,2024-03-28,Organic Search,ad_click,0.0
CUST_04040,2024-04-07,Email Marketing,website_visit,0.1
CUST_04040,2024-06-12,Organic Search,ad_click,0.0
CUST_04040,2024-05-26,Organic Search,content_view,0.0
CUST_04040,2024-04-18,Google Ads,ad_click,2.5
CUST_04040,2024-06-06,Content Marketing,email_open,0.3
CUST_04041,2024-01-06,Email Marketing,content_view,0.1
CUST_04041,2024-02-03,Facebook Ads,content_view,1.8
CUST_04041,2024-01-17,Google Ads,email_open,2.5
CUST_04041,2024-03-24,Google Ads,website_visit,2.5
CUST_04041,2024-01-30,Email Marketing,website_visit,0.1
CUST_04041,2024-01-28,Content Marketing,content_view,0.3
CUST_04042,2024-09-21,Organic Search,email_open,0.0
CUST_04042,2024-08-19,Facebook Ads,email_open,1.8
CUST_04042,2024-10-02,Email Marketing,email_open,0.1
CUST_04042,2024-07-26,Email Marketing,content_view,0.1
CUST_04042,2024-09-03,Google Ads,website_visit,2.5
CUST_04042,2024-08-12,Organic Search,ad_click,0.0
CUST_04042,2024-08-29,Organic Search,content_view,0.0
CUST_04042,2024-09-26,Google Ads,ad_click,2.5
CUST_04043,2024-05-18,Facebook Ads,website_visit,1.8
CUST_04043,2024-06-01,Google Ads,website_visit,2.5
CUST_04043,2024-03-17,Google Ads,ad_click,2.5
CUST_04043,2024-05-01,Organic Search,website_visit,0.0
CUST_04043,2024-05-28,Facebook Ads,ad_click,1.8
CUST_04043,2024-05-01,LinkedIn Ads,ad_click,4.0
CUST_04044,2023-03-03,Email Marketing,website_visit,0.1
CUST_04044,2023-01-14,Google Ads,ad_click,2.5
CUST_04044,2023-01-12,Google Ads,website_visit,2.5
CUST_04044,2023-03-28,Google Ads,email_open,2.5
CUST_04044,2023-02-11,Email Marketing,content_view,0.1
CUST_04045,2023-04-27,Organic Search,email_open,0.0
CUST_04045,2023-05-02,Email Marketing,website_visit,0.1
CUST_04045,2023-05-23,Facebook Ads,email_open,1.8
CUST_04045,2023-06-03,Google Ads,content_view,2.5
CUST_04045,2023-06-10,Google Ads,website_visit,2.5
CUST_04045,2023-05-10,Content Marketing,ad_click,0.3
CUST_04046,2023-12-24,Email Marketing,email_open,0.1
CUST_04046,2024-02-22,Facebook Ads,email_open,1.8
CUST_04046,2024-02-03,Organic Search,website_visit,0.0
CUST_04046,2023-12-18,LinkedIn Ads,email_open,4.0
CUST_04046,2023-12-11,Email Marketing,website_visit,0.1
CUST_04046,2024-02-29,Organic Search,ad_click,0.0
CUST_04047,2024-10-15,Google Ads,content_view,2.5
CUST_04047,2024-10-28,Facebook Ads,email_open,1.8
CUST_04047,2024-09-30,Email Marketing,website_visit,0.1
CUST_04047,2024-09-04,Email Marketing,ad_click,0.1
CUST_04047,2024-09-14,Email Marketing,website_visit,0.1
CUST_04047,2024-10-22,Facebook Ads,website_visit,1.8
CUST_04047,2024-09-22,Facebook Ads,website_visit,1.8
CUST_04047,2024-10-30,Facebook Ads,ad_click,1.8
CUST_04048,2023-01-12,Content Marketing,website_visit,0.3
CUST_04048,2022-12-27,Google Ads,content_view,2.5
CUST_04048,2023-01-17,Google Ads,ad_click,2.5
CUST_04048,2022-12-29,Email Marketing,website_visit,0.1
CUST_04049,2024-09-27,Facebook Ads,content_view,1.8
CUST_04049,2024-09-29,LinkedIn Ads,website_visit,4.0
CUST_04049,2024-07-26,Organic Search,website_visit,0.0
CUST_04049,2024-07-18,Email Marketing,ad_click,0.1
CUST_04049,2024-09-24,LinkedIn Ads,content_view,4.0
CUST_04050,2023-03-29,Organic Search,ad_click,0.0
CUST_04050,2023-04-26,Facebook Ads,content_view,1.8
CUST_04050,2023-03-12,Organic Search,content_view,0.0
CUST_04050,2023-03-30,Email Marketing,email_open,0.1
CUST_04050,2023-05-04,Facebook Ads,content_view,1.8
CUST_04050,2023-05-25,Organic Search,website_visit,0.0
CUST_04050,2023-05-20,Email Marketing,email_open,0.1
CUST_04051,2023-12-06,Google Ads,email_open,2.5
CUST_04051,2023-12-01,Facebook Ads,content_view,1.8
CUST_04051,2023-11-29,Google Ads,content_view,2.5
CUST_04051,2023-10-20,LinkedIn Ads,content_view,4.0
CUST_04051,2023-10-12,Content Marketing,content_view,0.3
CUST_04051,2023-11-11,Google Ads,website_visit,2.5
CUST_04051,2023-10-31,Email Marketing,content_view,0.1
CUST_04051,2023-12-25,Organic Search,website_visit,0.0
CUST_04052,2024-04-28,Facebook Ads,website_visit,1.8
CUST_04052,2024-02-05,Email Marketing,website_visit,0.1
CUST_04052,2024-03-29,Facebook Ads,content_view,1.8
CUST_04052,2024-02-01,Google Ads,website_visit,2.5
CUST_04052,2024-02-16,Google Ads,content_view,2.5
CUST_04053,2023-12-08,Google Ads,website_visit,2.5
CUST_04053,2023-09-19,LinkedIn Ads,website_visit,4.0
CUST_04053,2023-12-12,Content Marketing,email_open,0.3
CUST_04053,2023-11-02,Organic Search,ad_click,0.0
CUST_04054,2023-01-28,Email Marketing,ad_click,0.1
CUST_04054,2022-12-10,Google Ads,website_visit,2.5
CUST_04054,2022-12-21,Content Marketing,content_view,0.3
CUST_04054,2022-12-08,Google Ads,website_visit,2.5
CUST_04054,2023-01-03,Google Ads,content_view,2.5
CUST_04055,2024-07-12,Organic Search,email_open,0.0
CUST_04055,2024-06-03,Organic Search,ad_click,0.0
CUST_04055,2024-07-05,Content Marketing,content_view,0.3
CUST_04055,2024-07-20,Content Marketing,content_view,0.3
CUST_04055,2024-08-12,Email Marketing,email_open,0.1
CUST_04055,2024-08-15,LinkedIn Ads,content_view,4.0
CUST_04055,2024-05-30,Google Ads,content_view,2.5
CUST_04055,2024-08-05,Email Marketing,content_view,0.1
CUST_04056,2024-09-08,Facebook Ads,email_open,1.8
CUST_04056,2024-10-02,Google Ads,email_open,2.5
CUST_04056,2024-11-28,Google Ads,ad_click,2.5
CUST_04056,2024-12-04,Google Ads,ad_click,2.5
CUST_04057,2024-07-09,Organic Search,ad_click,0.0
CUST_04057,2024-06-30,Google Ads,website_visit,2.5
CUST_04057,2024-08-01,LinkedIn Ads,ad_click,4.0
CUST_04058,2024-05-18,Organic Search,ad_click,0.0
CUST_04058,2024-03-20,Google Ads,website_visit,2.5
CUST_04058,2024-04-28,Google Ads,website_visit,2.5
CUST_04058,2024-02-24,Content Marketing,content_view,0.3
CUST_04058,2024-05-04,Facebook Ads,content_view,1.8
CUST_04058,2024-03-08,LinkedIn Ads,website_visit,4.0
CUST_04058,2024-02-27,Facebook Ads,ad_click,1.8
CUST_04059,2023-03-24,Email Marketing,ad_click,0.1
CUST_04059,2023-03-18,Google Ads,content_view,2.5
CUST_04059,2023-04-24,Facebook Ads,website_visit,1.8
CUST_04059,2023-03-07,Google Ads,email_open,2.5
CUST_04059,2023-03-13,Email Marketing,ad_click,0.1
CUST_04059,2023-03-25,LinkedIn Ads,website_visit,4.0
CUST_04059,2023-04-09,LinkedIn Ads,website_visit,4.0
CUST_04060,2022-12-28,Google Ads,ad_click,2.5
CUST_04060,2023-03-16,Google Ads,content_view,2.5
CUST_04060,2023-02-23,Google Ads,ad_click,2.5
CUST_04060,2023-01-17,Organic Search,ad_click,0.0
CUST_04061,2024-07-10,Facebook Ads,website_visit,1.8
CUST_04061,2024-08-21,Email Marketing,ad_click,0.1
CUST_04061,2024-07-07,LinkedIn Ads,ad_click,4.0
CUST_04061,2024-07-02,Content Marketing,email_open,0.3
CUST_04061,2024-08-27,Email Marketing,email_open,0.1
CUST_04061,2024-08-10,Google Ads,email_open,2.5
CUST_04061,2024-08-27,Organic Search,email_open,0.0
CUST_04062,2024-04-25,Content Marketing,website_visit,0.3
CUST_04062,2024-04-26,Content Marketing,content_view,0.3
CUST_04062,2024-07-04,Content Marketing,ad_click,0.3
CUST_04062,2024-06-22,Email Marketing,email_open,0.1
CUST_04063,2024-05-10,Email Marketing,content_view,0.1
CUST_04063,2024-07-29,Google Ads,ad_click,2.5
CUST_04063,2024-07-06,Organic Search,content_view,0.0
CUST_04063,2024-06-22,Facebook Ads,website_visit,1.8
CUST_04063,2024-08-03,Facebook Ads,email_open,1.8
CUST_04063,2024-05-11,Facebook Ads,website_visit,1.8
CUST_04063,2024-06-25,Facebook Ads,content_view,1.8
CUST_04064,2024-03-09,Google Ads,ad_click,2.5
CUST_04064,2024-02-29,Google Ads,content_view,2.5
CUST_04064,2024-02-28,Facebook Ads,website_visit,1.8
CUST_04064,2024-01-19,Email Marketing,email_open,0.1
CUST_04064,2024-02-10,Email Marketing,ad_click,0.1
CUST_04065,2023-10-11,Facebook Ads,ad_click,1.8
CUST_04065,2023-11-06,Email Marketing,website_visit,0.1
CUST_04065,2023-10-01,Facebook Ads,content_view,1.8
CUST_04065,2023-08-29,Content Marketing,website_visit,0.3
CUST_04066,2023-06-11,Organic Search,ad_click,0.0
CUST_04066,2023-06-13,Google Ads,email_open,2.5
CUST_04066,2023-05-06,Organic Search,ad_click,0.0
CUST_04066,2023-04-29,Email Marketing,ad_click,0.1
CUST_04066,2023-06-25,Content Marketing,website_visit,0.3
CUST_04066,2023-06-22,Facebook Ads,email_open,1.8
CUST_04066,2023-04-02,Email Marketing,email_open,0.1
CUST_04066,2023-06-08,Google Ads,email_open,2.5
CUST_04067,2024-03-23,Facebook Ads,website_visit,1.8
CUST_04067,2024-04-25,Google Ads,website_visit,2.5
CUST_04067,2024-04-20,Organic Search,email_open,0.0
CUST_04068,2024-07-10,Facebook Ads,website_visit,1.8
CUST_04068,2024-07-09,Organic Search,website_visit,0.0
CUST_04068,2024-07-30,Google Ads,ad_click,2.5
CUST_04069,2023-01-14,Content Marketing,ad_click,0.3
CUST_04069,2023-02-10,Facebook Ads,ad_click,1.8
CUST_04069,2023-02-01,Facebook Ads,content_view,1.8
CUST_04069,2023-01-10,Organic Search,ad_click,0.0
CUST_04069,2023-01-27,Google Ads,email_open,2.5
CUST_04070,2024-09-17,Organic Search,website_visit,0.0
CUST_04070,2024-08-07,LinkedIn Ads,ad_click,4.0
CUST_04070,2024-09-11,Organic Search,email_open,0.0
CUST_04070,2024-09-15,Facebook Ads,content_view,1.8
CUST_04070,2024-07-06,Email Marketing,ad_click,0.1
CUST_04071,2023-05-10,Google Ads,content_view,2.5
CUST_04071,2023-06-26,Organic Search,website_visit,0.0
CUST_04071,2023-06-16,Organic Search,website_visit,0.0
CUST_04071,2023-07-21,Google Ads,ad_click,2.5
CUST_04071,2023-07-09,Google Ads,website_visit,2.5
CUST_04071,2023-06-30,Email Marketing,website_visit,0.1
CUST_04072,2024-11-30,Organic Search,content_view,0.0
CUST_04072,2024-12-07,Organic Search,email_open,0.0
CUST_04072,2024-11-20,Google Ads,content_view,2.5
CUST_04073,2024-08-18,Facebook Ads,email_open,1.8
CUST_04073,2024-10-23,Organic Search,website_visit,0.0
CUST_04073,2024-10-27,LinkedIn Ads,ad_click,4.0
CUST_04073,2024-09-16,Email Marketing,ad_click,0.1
CUST_04073,2024-10-22,Google Ads,content_view,2.5
CUST_04073,2024-09-14,Facebook Ads,content_view,1.8
CUST_04073,2024-10-23,Organic Search,content_view,0.0
CUST_04074,2024-03-28,Facebook Ads,content_view,1.8
CUST_04074,2024-02-18,Facebook Ads,content_view,1.8
CUST_04074,2024-04-18,Content Marketing,email_open,0.3
CUST_04074,2024-03-25,Content Marketing,ad_click,0.3
CUST_04075,2024-11-13,Organic Search,content_view,0.0
CUST_04075,2024-10-03,Facebook Ads,email_open,1.8
CUST_04075,2024-10-09,Email Marketing,email_open,0.1
CUST_04075,2024-09-14,Google Ads,ad_click,2.5
CUST_04076,2023-10-22,Content Marketing,ad_click,0.3
CUST_04076,2024-01-14,Email Marketing,content_view,0.1
CUST_04076,2023-10-19,Content Marketing,email_open,0.3
CUST_04077,2024-05-17,LinkedIn Ads,website_visit,4.0
CUST_04077,2024-05-05,Facebook Ads,email_open,1.8
CUST_04077,2024-04-21,Organic Search,website_visit,0.0
CUST_04077,2024-05-22,LinkedIn Ads,ad_click,4.0
CUST_04078,2023-06-14,Organic Search,email_open,0.0
CUST_04078,2023-06-19,Facebook Ads,ad_click,1.8
CUST_04078,2023-06-16,Facebook Ads,email_open,1.8
CUST_04078,2023-06-07,Google Ads,website_visit,2.5
CUST_04078,2023-06-13,Email Marketing,content_view,0.1
CUST_04078,2023-05-04,Google Ads,content_view,2.5
CUST_04078,2023-05-12,Facebook Ads,email_open,1.8
CUST_04079,2023-07-08,Email Marketing,ad_click,0.1
CUST_04079,2023-08-24,Organic Search,ad_click,0.0
CUST_04079,2023-08-18,Google Ads,email_open,2.5
CUST_04079,2023-07-29,Facebook Ads,content_view,1.8
CUST_04080,2023-08-29,Facebook Ads,content_view,1.8
CUST_04080,2023-08-19,Facebook Ads,ad_click,1.8
CUST_04080,2023-07-07,Google Ads,content_view,2.5
CUST_04081,2024-04-02,Organic Search,email_open,0.0
CUST_04081,2024-04-05,LinkedIn Ads,email_open,4.0
CUST_04081,2024-03-27,Organic Search,ad_click,0.0
CUST_04081,2024-04-09,Facebook Ads,content_view,1.8
CUST_04081,2024-04-29,Organic Search,email_open,0.0
CUST_04081,2024-05-06,Content Marketing,content_view,0.3
CUST_04082,2024-09-29,Google Ads,ad_click,2.5
CUST_04082,2024-07-26,Content Marketing,website_visit,0.3
CUST_04082,2024-07-17,Organic Search,email_open,0.0
CUST_04082,2024-09-30,Google Ads,email_open,2.5
CUST_04082,2024-09-30,Facebook Ads,email_open,1.8
CUST_04083,2024-08-16,Content Marketing,ad_click,0.3
CUST_04083,2024-07-26,Content Marketing,content_view,0.3
CUST_04083,2024-06-30,Google Ads,ad_click,2.5
CUST_04083,2024-06-15,Content Marketing,website_visit,0.3
CUST_04084,2024-07-18,Organic Search,email_open,0.0
CUST_04084,2024-06-28,LinkedIn Ads,ad_click,4.0
CUST_04084,2024-05-21,Email Marketing,content_view,0.1
CUST_04084,2024-05-10,Organic Search,website_visit,0.0
CUST_04084,2024-06-24,Facebook Ads,website_visit,1.8
CUST_04084,2024-06-29,Facebook Ads,ad_click,1.8
CUST_04085,2024-07-19,Google Ads,email_open,2.5
CUST_04085,2024-07-29,Google Ads,website_visit,2.5
CUST_04085,2024-08-03,Facebook Ads,email_open,1.8
CUST_04085,2024-07-20,Content Marketing,website_visit,0.3
CUST_04085,2024-05-20,Email Marketing,website_visit,0.1
CUST_04086,2024-01-27,Google Ads,email_open,2.5
CUST_04086,2023-12-08,Organic Search,email_open,0.0
CUST_04086,2024-01-18,Google Ads,content_view,2.5
CUST_04086,2023-12-20,Google Ads,ad_click,2.5
CUST_04086,2024-01-12,Google Ads,website_visit,2.5
CUST_04086,2023-12-22,Content Marketing,website_visit,0.3
CUST_04087,2024-09-25,Email Marketing,email_open,0.1
CUST_04087,2024-11-26,Email Marketing,ad_click,0.1
CUST_04087,2024-10-09,Google Ads,content_view,2.5
CUST_04087,2024-11-15,Facebook Ads,email_open,1.8
CUST_04088,2023-07-25,Email Marketing,email_open,0.1
CUST_04088,2023-05-07,LinkedIn Ads,email_open,4.0
CUST_04088,2023-07-29,Google Ads,website_visit,2.5
CUST_04088,2023-07-15,Email Marketing,email_open,0.1
CUST_04088,2023-06-20,Google Ads,website_visit,2.5
CUST_04089,2023-08-03,Google Ads,ad_click,2.5
CUST_04089,2023-08-23,Organic Search,email_open,0.0
CUST_04089,2023-09-01,Facebook Ads,ad_click,1.8
CUST_04089,2023-08-20,Content Marketing,content_view,0.3
CUST_04090,2024-11-11,Organic Search,ad_click,0.0
CUST_04090,2024-09-15,Organic Search,content_view,0.0
CUST_04090,2024-10-01,LinkedIn Ads,website_visit,4.0
CUST_04090,2024-10-23,Google Ads,website_visit,2.5
CUST_04090,2024-10-19,Content Marketing,content_view,0.3
CUST_04090,2024-10-18,Content Marketing,content_view,0.3
CUST_04091,2024-04-24,Google Ads,ad_click,2.5
CUST_04091,2024-05-01,Google Ads,ad_click,2.5
CUST_04091,2024-06-23,Content Marketing,email_open,0.3
CUST_04092,2023-06-27,LinkedIn Ads,website_visit,4.0
CUST_04092,2023-06-06,Email Marketing,ad_click,0.1
CUST_04092,2023-05-13,LinkedIn Ads,website_visit,4.0
CUST_04092,2023-07-02,Facebook Ads,ad_click,1.8
CUST_04093,2024-05-14,Organic Search,email_open,0.0
CUST_04093,2024-04-10,Content Marketing,website_visit,0.3
CUST_04093,2024-04-14,Organic Search,email_open,0.0
CUST_04093,2024-06-02,Organic Search,ad_click,0.0
CUST_04093,2024-04-04,LinkedIn Ads,website_visit,4.0
CUST_04093,2024-05-16,Content Marketing,content_view,0.3
CUST_04094,2023-07-21,Organic Search,email_open,0.0
CUST_04094,2023-07-31,Organic Search,email_open,0.0
CUST_04094,2023-07-17,Email Marketing,website_visit,0.1
CUST_04094,2023-09-27,Facebook Ads,website_visit,1.8
CUST_04094,2023-09-24,Google Ads,email_open,2.5
CUST_04095,2024-02-20,Email Marketing,content_view,0.1
CUST_04095,2024-03-11,Facebook Ads,ad_click,1.8
CUST_04095,2024-03-28,Facebook Ads,ad_click,1.8
CUST_04095,2024-02-04,Google Ads,website_visit,2.5
CUST_04095,2024-03-26,Email Marketing,email_open,0.1
CUST_04095,2024-01-31,Facebook Ads,content_view,1.8
CUST_04096,2023-04-27,Google Ads,email_open,2.5
CUST_04096,2023-05-04,Facebook Ads,website_visit,1.8
CUST_04096,2023-03-18,Email Marketing,website_visit,0.1
CUST_04097,2023-10-25,Email Marketing,website_visit,0.1
CUST_04097,2023-08-21,Content Marketing,email_open,0.3
CUST_04097,2023-10-17,Google Ads,email_open,2.5
CUST_04097,2023-08-28,Content Marketing,email_open,0.3
CUST_04098,2024-01-04,Google Ads,email_open,2.5
CUST_04098,2024-01-24,Organic Search,website_visit,0.0
CUST_04098,2023-12-11,LinkedIn Ads,email_open,4.0
CUST_04098,2024-01-11,Organic Search,website_visit,0.0
CUST_04098,2024-02-26,Facebook Ads,website_visit,1.8
CUST_04099,2024-09-22,Facebook Ads,email_open,1.8
CUST_04099,2024-08-11,Google Ads,email_open,2.5
CUST_04099,2024-08-01,Content Marketing,ad_click,0.3
CUST_04099,2024-07-14,Organic Search,website_visit,0.0
CUST_04099,2024-09-24,Facebook Ads,website_visit,1.8
CUST_04100,2024-01-27,Email Marketing,content_view,0.1
CUST_04100,2024-02-03,Organic Search,website_visit,0.0
CUST_04100,2024-02-20,Organic Search,ad_click,0.0
CUST_04100,2024-01-28,Organic Search,email_open,0.0
CUST_04101,2024-08-19,Email Marketing,website_visit,0.1
CUST_04101,2024-08-16,Content Marketing,email_open,0.3
CUST_04101,2024-09-11,Google Ads,website_visit,2.5
CUST_04101,2024-08-05,Email Marketing,email_open,0.1
CUST_04101,2024-09-16,LinkedIn Ads,content_view,4.0
CUST_04101,2024-09-27,Facebook Ads,email_open,1.8
CUST_04101,2024-07-31,Organic Search,email_open,0.0
CUST_04102,2024-07-12,Content Marketing,website_visit,0.3
CUST_04102,2024-08-11,Email Marketing,email_open,0.1
CUST_04102,2024-09-10,Organic Search,email_open,0.0
CUST_04103,2023-12-11,Facebook Ads,content_view,1.8
CUST_04103,2023-10-19,Organic Search,email_open,0.0
CUST_04103,2023-12-14,Facebook Ads,website_visit,1.8
CUST_04104,2024-04-18,Organic Search,ad_click,0.0
CUST_04104,2024-02-11,Email Marketing,website_visit,0.1
CUST_04104,2024-03-26,Email Marketing,website_visit,0.1
CUST_04104,2024-03-04,Facebook Ads,website_visit,1.8
CUST_04104,2024-04-13,Facebook Ads,email_open,1.8
CUST_04104,2024-04-11,Organic Search,email_open,0.0
CUST_04104,2024-03-31,Google Ads,website_visit,2.5
